policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1768,2444,16.37,0.0,optimal,19.606842671055347,19.595798134000688
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,2696,3528,23.55,0.0,optimal,28.148003096226603,28.14106277100018
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1175,1840,16.85,0.0,optimal,19.895675495266914,19.89010573900032
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,761,1275,12.53,0.0,optimal,14.82466736016795,14.820490349000465
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1663,2372,19.72,0.0,optimal,23.025673982687294,23.018776132000312
gcnn:il,0,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,750,1038,5.05,0.0,optimal,6.589802277740091,6.5851648560001195
gcnn:il,1,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,689,941,5.41,0.0,optimal,7.387176834978163,7.387359420999928
gcnn:il,2,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,700,1127,5.23,0.0,optimal,7.028258007019758,7.028850704000433
gcnn:il,3,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1080,1440,7.12,0.0,optimal,8.912626612000167,8.913238909000029
gcnn:il,4,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,837,1200,5.86,0.0,optimal,7.490154577884823,7.491136509999706
gcnn:mdp,0,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1786,2302,9.84,0.0,optimal,12.816342041827738,12.807578884000577
gcnn:mdp,1,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1001,1242,6.65,0.0,optimal,8.698610032908618,8.699603879999813
gcnn:mdp,2,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,878,1311,5.26,0.0,optimal,7.089176805689931,7.084451417999844
gcnn:mdp,3,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,944,1241,5.97,0.0,optimal,7.734770325012505,7.735290225000426
gcnn:mdp,4,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,928,1188,5.78,0.0,optimal,7.474071745295078,7.469121412000277
gcnn:tmdp+DFS,0,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1241,1637,7.51,0.0,optimal,9.652169025037438,9.653212100000019
gcnn:tmdp+DFS,1,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1343,1700,8.14,0.0,optimal,10.70330403978005,10.69589077100045
gcnn:tmdp+DFS,2,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1467,1826,8.4,0.0,optimal,10.900845851749182,10.893589307000184
gcnn:tmdp+DFS,3,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,766,1092,5.81,0.0,optimal,7.48725527478382,7.487827079999988
gcnn:tmdp+DFS,4,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,766,980,4.91,0.0,optimal,6.277537114918232,6.278400285000316
gcnn:tmdp+ObjLim,0,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1131,1522,7.13,0.0,optimal,9.241882055997849,9.242256436000389
gcnn:tmdp+ObjLim,1,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1451,1807,8.46,0.0,optimal,11.186631961259991,11.178456530000403
gcnn:tmdp+ObjLim,2,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,865,1161,5.12,0.0,optimal,7.060663745272905,7.0562729279999985
gcnn:tmdp+ObjLim,3,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,888,1185,5.69,0.0,optimal,7.505499097052962,7.506083706000027
gcnn:tmdp+ObjLim,4,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,842,1084,5.36,0.0,optimal,6.783356050029397,6.77863852199971
gcnn:iql_retro_off,0,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1490,1881,8.55,0.0,optimal,10.863451794721186,10.856136989000333
gcnn:iql_retro_off,1,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1442,1767,9.85,0.0,optimal,12.634371317923069,12.626867324999694
gcnn:iql_retro_off,2,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1217,1468,6.57,0.0,optimal,8.819489870686084,8.814026155000647
gcnn:iql_retro_off,3,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,1020,1355,6.34,0.0,optimal,8.162836072035134,8.163628944000266
gcnn:iql_retro_off,4,test,data/instances/ufacilities/test_35_35_5/instance_14.lp,952,1211,5.55,0.0,optimal,7.345664964988828,7.34678912399977
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,1687,2252,15.07,0.0,optimal,17.97721640439704,17.96669063600075
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,3721,4780,23.69,0.0,optimal,28.54817188438028,28.54309295300027
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,2748,3838,20.74,0.0,optimal,25.09430850390345,25.089950704999865
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,1584,2115,16.21,0.0,optimal,19.138133148197085,19.134956653999325
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,2025,2624,16.47,0.0,optimal,19.65749711310491,19.65384803699999
gcnn:il,0,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,1249,1610,7.58,0.0,optimal,9.88269739691168,9.87557528600064
gcnn:il,1,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,2733,3552,18.28,0.0,optimal,22.414516991004348,22.399487371999385
gcnn:il,2,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,1969,2537,13.0,0.0,optimal,16.377657788805664,16.379273728000044
gcnn:il,3,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,2034,2897,15.58,0.0,optimal,18.802778678946197,18.804278853999676
gcnn:il,4,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,1850,2212,11.79,0.0,optimal,14.618660788983107,14.621512459000769
gcnn:mdp,0,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,7045,7662,27.2,0.0,optimal,34.84307130519301,34.82135551299962
gcnn:mdp,1,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,3171,3824,17.62,0.0,optimal,21.92057931376621,21.90345636300026
gcnn:mdp,2,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,21251,20923,84.78,0.0,optimal,107.76485860301182,107.79780773599941
gcnn:mdp,3,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,21587,20126,92.45,0.0,optimal,114.21393541106954,114.24393428100029
gcnn:mdp,4,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,2325,2652,12.96,0.0,optimal,16.12318336078897,16.11217339199993
gcnn:tmdp+DFS,0,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,7868,8815,33.15,0.0,optimal,42.17612805776298,42.1427179530001
gcnn:tmdp+DFS,1,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,3146,3604,17.02,0.0,optimal,21.065777082927525,21.070106496000335
gcnn:tmdp+DFS,2,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,15729,16566,68.92,0.0,optimal,85.84042885992676,85.8713171090003
gcnn:tmdp+DFS,3,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,23197,21330,99.22,0.0,optimal,122.33072654390708,122.35465817199929
gcnn:tmdp+DFS,4,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,4939,5216,24.77,0.0,optimal,30.866882188245654,30.84450794699933
gcnn:tmdp+ObjLim,0,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,9838,10695,40.26,0.0,optimal,51.2394845020026,51.19898471800025
gcnn:tmdp+ObjLim,1,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,3953,4488,21.57,0.0,optimal,26.60836052009836,26.58970005699939
gcnn:tmdp+ObjLim,2,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,22412,21071,85.3,0.0,optimal,108.37658003298566,108.28478770400034
gcnn:tmdp+ObjLim,3,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,22559,20855,95.89,0.0,optimal,118.69287563301623,118.72992955600057
gcnn:tmdp+ObjLim,4,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,4807,5197,24.25,0.0,optimal,30.305417160969228,30.309607858000163
gcnn:iql_retro_off,0,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,2237,2812,12.37,0.0,optimal,15.538726104889065,15.525970097000027
gcnn:iql_retro_off,1,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,3728,3880,18.66,0.0,optimal,23.485402575228363,23.46890327700021
gcnn:iql_retro_off,2,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,2558,2759,13.13,0.0,optimal,16.878772928379476,16.88073975899988
gcnn:iql_retro_off,3,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,3790,4825,24.46,0.0,optimal,29.529250350780785,29.5358947980003
gcnn:iql_retro_off,4,test,data/instances/ufacilities/test_35_35_5/instance_15.lp,8384,7961,42.88,0.0,optimal,53.18616292858496,53.19812697799989
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1284,1939,15.08,0.0,optimal,17.431072688195854,17.420389575000627
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,510,972,10.95,0.0,optimal,12.89836595999077,12.896538697999858
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1268,1730,11.59,0.0,optimal,13.655038021039218,13.65297220299999
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1340,1811,12.81,0.0,optimal,15.482744692824781,15.480288177000148
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1332,1804,11.96,0.0,optimal,14.418036737013608,14.415425141999549
gcnn:il,0,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1772,2135,10.37,0.0,optimal,12.86363540776074,12.85442624999996
gcnn:il,1,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1217,1693,8.01,0.0,optimal,10.312774152029306,10.314313707999645
gcnn:il,2,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1287,1654,7.67,0.0,optimal,9.565288844984025,9.55802812300044
gcnn:il,3,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1328,1765,7.6,0.0,optimal,10.067358893807977,10.06088722899949
gcnn:il,4,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1235,1698,8.49,0.0,optimal,10.403627631720155,10.395491438000136
gcnn:mdp,0,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,2343,2560,11.06,0.0,optimal,14.235304947942495,14.224973475999832
gcnn:mdp,1,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1791,1966,8.6,0.0,optimal,11.420648909639567,11.42170185300074
gcnn:mdp,2,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1428,1666,6.68,0.0,optimal,8.977557410020381,8.970462703999146
gcnn:mdp,3,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,4829,4993,19.04,0.0,optimal,25.127220780123025,25.10552016499969
gcnn:mdp,4,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1786,2111,9.65,0.0,optimal,12.42690715007484,12.428749721999338
gcnn:tmdp+DFS,0,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1611,1852,8.33,0.0,optimal,10.597307020798326,10.589619891000439
gcnn:tmdp+DFS,1,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1979,2152,8.96,0.0,optimal,11.837648107670248,11.82931789399936
gcnn:tmdp+DFS,2,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,2050,2396,9.38,0.0,optimal,12.563348354771733,12.554159244000402
gcnn:tmdp+DFS,3,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,2370,2706,10.02,0.0,optimal,13.870374594815075,13.874472301000424
gcnn:tmdp+DFS,4,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1314,1733,7.67,0.0,optimal,9.871362334117293,9.864873243000147
gcnn:tmdp+ObjLim,0,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,2513,2741,11.86,0.0,optimal,15.103559215087444,15.092448356000205
gcnn:tmdp+ObjLim,1,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1845,1969,8.72,0.0,optimal,11.443903119768947,11.44549827300034
gcnn:tmdp+ObjLim,2,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1590,2126,7.29,0.0,optimal,9.68685934599489,9.679358866000257
gcnn:tmdp+ObjLim,3,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,2361,2672,10.28,0.0,optimal,14.23199980519712,14.220427555999777
gcnn:tmdp+ObjLim,4,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1402,1799,7.73,0.0,optimal,10.202375241089612,10.20366581899998
gcnn:iql_retro_off,0,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,3654,3897,15.48,0.0,optimal,20.02422217419371,20.028743044000294
gcnn:iql_retro_off,1,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,2414,2992,12.73,0.0,optimal,16.294661475345492,16.298840849000044
gcnn:iql_retro_off,2,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,1472,1674,6.44,0.0,optimal,8.955185285769403,8.948378775000492
gcnn:iql_retro_off,3,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,5287,5509,20.09,0.0,optimal,27.44263346400112,27.4487581530002
gcnn:iql_retro_off,4,test,data/instances/ufacilities/test_35_35_5/instance_16.lp,4512,4792,18.74,0.0,optimal,25.067236084025353,25.04518404999999
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1964,3104,22.24,0.0,optimal,25.716508232057095,25.704203630999473
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1994,2851,23.72,0.0,optimal,27.842697532847524,27.83822434600006
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,2015,2990,25.72,0.0,optimal,29.648059372790158,29.64411331700012
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,2883,3822,25.64,0.0,optimal,29.79726124415174,29.79375343100037
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1275,1893,18.63,0.0,optimal,21.574933299794793,21.572254450999935
gcnn:il,0,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,930,1198,6.26,0.0,optimal,8.159254600293934,8.154296904000148
gcnn:il,1,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,2205,2608,14.97,0.0,optimal,18.48514117486775,18.471077409999452
gcnn:il,2,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1360,1688,10.69,0.0,optimal,12.767751808743924,12.76962130300035
gcnn:il,3,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1389,1877,10.76,0.0,optimal,13.128645228222013,13.125472799999443
gcnn:il,4,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1443,1706,9.17,0.0,optimal,11.626507261302322,11.61957427499965
gcnn:mdp,0,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1699,1923,9.26,0.0,optimal,11.935258274897933,11.927571647999685
gcnn:mdp,1,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,3803,4379,26.43,0.0,optimal,31.990563132800162,31.996880599999713
gcnn:mdp,2,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,2440,2751,14.11,0.0,optimal,17.280201826244593,17.278345009000077
gcnn:mdp,3,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,2054,2338,11.26,0.0,optimal,14.163268459960818,14.152101698000479
gcnn:mdp,4,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1274,1508,7.75,0.0,optimal,10.344738414976746,10.345568302000174
gcnn:tmdp+DFS,0,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1429,1741,8.33,0.0,optimal,10.698553910013288,10.699205612999322
gcnn:tmdp+DFS,1,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,2853,3202,17.71,0.0,optimal,22.3050119378604,22.30726674900052
gcnn:tmdp+DFS,2,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1325,1774,9.61,0.0,optimal,11.700489951763302,11.700316056000702
gcnn:tmdp+DFS,3,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,2426,2788,13.21,0.0,optimal,16.60290399985388,16.589417405999484
gcnn:tmdp+DFS,4,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1006,1293,6.43,0.0,optimal,8.850740354973823,8.845229307999944
gcnn:tmdp+ObjLim,0,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1759,2049,9.38,0.0,optimal,12.272007663734257,12.262938038000357
gcnn:tmdp+ObjLim,1,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,3955,4723,29.72,0.0,optimal,35.3119546668604,35.31582450299993
gcnn:tmdp+ObjLim,2,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,2335,2667,14.09,0.0,optimal,17.027702474035323,17.02936668500024
gcnn:tmdp+ObjLim,3,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1935,2218,10.81,0.0,optimal,13.538670201785862,13.52815778600052
gcnn:tmdp+ObjLim,4,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1304,1486,7.76,0.0,optimal,10.279051878023893,10.279778181999973
gcnn:iql_retro_off,0,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1249,1585,7.77,0.0,optimal,10.008476260118186,10.009790858000088
gcnn:iql_retro_off,1,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,2427,2768,14.57,0.0,optimal,18.392367902211845,18.396088946000418
gcnn:iql_retro_off,2,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,2750,3132,15.98,0.0,optimal,19.424666123930365,19.42769873799989
gcnn:iql_retro_off,3,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,2062,2345,11.26,0.0,optimal,14.18683581519872,14.190232620000643
gcnn:iql_retro_off,4,test,data/instances/ufacilities/test_35_35_5/instance_17.lp,1415,1591,8.39,0.0,optimal,10.864702641963959,10.865238546
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,911,1499,15.56,0.0,optimal,18.335414967034012,18.32290421000016
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,1685,2447,19.99,0.0,optimal,23.344018190167844,23.337379517000045
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,31,262,7.21,0.0,optimal,8.307101177982986,8.30480053700012
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,957,1595,17.92,0.0,optimal,20.94388201413676,20.937786709999273
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,1568,2232,16.46,0.0,optimal,19.5956475911662,19.589779343000373
gcnn:il,0,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,287,473,3.03,0.0,optimal,4.1176691190339625,4.117810017000011
gcnn:il,1,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,584,953,4.42,0.0,optimal,5.851283121854067,5.852236102999996
gcnn:il,2,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,239,459,2.81,0.0,optimal,3.5370813217014074,3.5356578609998905
gcnn:il,3,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,346,658,3.35,0.0,optimal,4.747783010825515,4.745498995000162
gcnn:il,4,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,462,759,4.07,0.0,optimal,5.211578280199319,5.212004764000085
gcnn:mdp,0,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,1520,1838,8.41,0.0,optimal,10.746006822679192,10.738665826000215
gcnn:mdp,1,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,626,834,4.59,0.0,optimal,5.9517926359549165,5.952242784999726
gcnn:mdp,2,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,433,741,4.42,0.0,optimal,5.579319830983877,5.576323520999722
gcnn:mdp,3,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,758,963,5.13,0.0,optimal,6.912297301925719,6.907787642000585
gcnn:mdp,4,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,808,1151,5.72,0.0,optimal,7.311705607920885,7.3067336649992285
gcnn:tmdp+DFS,0,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,1643,1909,8.89,0.0,optimal,11.457914592698216,11.459764817999712
gcnn:tmdp+DFS,1,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,537,773,3.91,0.0,optimal,5.277476020157337,5.27434827199977
gcnn:tmdp+DFS,2,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,818,1133,6.33,0.0,optimal,7.93957831710577,7.934642041000188
gcnn:tmdp+DFS,3,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,726,1032,5.3,0.0,optimal,6.993344587273896,6.994317028000296
gcnn:tmdp+DFS,4,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,709,1050,5.05,0.0,optimal,6.4158459338359535,6.4117282280003565
gcnn:tmdp+ObjLim,0,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,1861,2235,10.05,0.0,optimal,13.142408736050129,13.14568479799982
gcnn:tmdp+ObjLim,1,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,537,774,3.82,0.0,optimal,5.363930496852845,5.360990319999473
gcnn:tmdp+ObjLim,2,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,2235,2504,12.72,0.0,optimal,15.898619955405593,15.901943902000312
gcnn:tmdp+ObjLim,3,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,576,763,3.93,0.0,optimal,5.278992643114179,5.275383732000591
gcnn:tmdp+ObjLim,4,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,711,1052,5.13,0.0,optimal,6.508833853062242,6.504248807000295
gcnn:iql_retro_off,0,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,795,1138,5.73,0.0,optimal,7.474860236048698,7.47590648699952
gcnn:iql_retro_off,1,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,1240,1630,7.26,0.0,optimal,9.366065768059343,9.359406605000004
gcnn:iql_retro_off,2,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,627,903,4.74,0.0,optimal,6.136445122770965,6.136489415000142
gcnn:iql_retro_off,3,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,312,458,2.69,0.0,optimal,3.81113307364285,3.8093234790003407
gcnn:iql_retro_off,4,test,data/instances/ufacilities/test_35_35_5/instance_18.lp,468,685,3.86,0.0,optimal,4.956385380588472,4.957067686999835
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,1,71,1.13,0.0,optimal,1.8636020817793906,1.8554922319999605
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,1,66,0.95,0.0,optimal,1.6382219758816063,1.6379828120007005
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,1,39,0.76,0.0,optimal,1.3895508670248091,1.3893627350007591
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,1,151,1.3,0.0,optimal,2.2404430699534714,2.240212306000103
internal:relpscost,4,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,1,72,1.26,0.0,optimal,2.0320875733159482,2.031979414999114
gcnn:il,0,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,9,78,1.03,0.0,optimal,1.8479928122833371,1.8476729740004885
gcnn:il,1,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,7,70,0.85,0.0,optimal,1.5898253708146513,1.589681916999325
gcnn:il,2,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,3,40,0.75,0.0,optimal,1.3500251160003245,1.3497774850002315
gcnn:il,3,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,5,154,1.23,0.0,optimal,2.21758309006691,2.2174112059992694
gcnn:il,4,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,7,76,1.19,0.0,optimal,2.004176096059382,2.0039598679995834
gcnn:mdp,0,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,13,81,1.15,0.0,optimal,1.852833482902497,1.8526223899998513
gcnn:mdp,1,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,13,76,0.85,0.0,optimal,1.5616195988841355,1.5612368149995746
gcnn:mdp,2,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,3,40,0.7,0.0,optimal,1.3890406331047416,1.3888457220000419
gcnn:mdp,3,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,7,157,1.26,0.0,optimal,2.1922941501252353,2.1921066250006334
gcnn:mdp,4,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,11,80,1.16,0.0,optimal,2.008185845799744,2.0080257079998773
gcnn:tmdp+DFS,0,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,13,81,1.1,0.0,optimal,1.8498750645667315,1.8495874630007165
gcnn:tmdp+DFS,1,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,13,76,0.86,0.0,optimal,1.5445175650529563,1.5442841600006432
gcnn:tmdp+DFS,2,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,3,40,0.77,0.0,optimal,1.3844661987386644,1.384326577000138
gcnn:tmdp+DFS,3,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,7,157,1.32,0.0,optimal,2.1842490788549185,2.183966538000277
gcnn:tmdp+DFS,4,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,11,80,1.12,0.0,optimal,2.0285340598784387,2.028254284000468
gcnn:tmdp+ObjLim,0,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,13,81,1.09,0.0,optimal,1.7931988127529621,1.7929434150000816
gcnn:tmdp+ObjLim,1,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,13,76,0.89,0.0,optimal,1.595072097145021,1.5948695750003026
gcnn:tmdp+ObjLim,2,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,3,40,0.71,0.0,optimal,1.3456561528146267,1.3455071249991306
gcnn:tmdp+ObjLim,3,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,7,157,1.25,0.0,optimal,2.246966219972819,2.2466876610005784
gcnn:tmdp+ObjLim,4,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,11,80,1.19,0.0,optimal,1.9430410731583834,1.9427910320000592
gcnn:iql_retro_off,0,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,11,79,1.02,0.0,optimal,1.8286001770757139,1.8283446580007876
gcnn:iql_retro_off,1,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,13,76,0.92,0.0,optimal,1.5609074416570365,1.56079193900041
gcnn:iql_retro_off,2,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,3,40,0.74,0.0,optimal,1.3959646988660097,1.395812950000618
gcnn:iql_retro_off,3,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,7,156,1.21,0.0,optimal,2.1450810562819242,2.144860229999722
gcnn:iql_retro_off,4,test,data/instances/ufacilities/test_35_35_5/instance_19.lp,11,80,1.16,0.0,optimal,1.948850842192769,1.948592450000433
internal:relpscost,0,test,data/instances/ufacilities/test_35_35_5/instance_20.lp,1354,1944,15.59,0.0,optimal,18.194059828761965,18.185564314000658
internal:relpscost,1,test,data/instances/ufacilities/test_35_35_5/instance_20.lp,2828,4524,28.93,0.0,optimal,33.615540084429085,33.614311423999425
internal:relpscost,2,test,data/instances/ufacilities/test_35_35_5/instance_20.lp,4788,6821,42.47,0.0,optimal,49.21885922411457,49.21658645699972
internal:relpscost,3,test,data/instances/ufacilities/test_35_35_5/instance_20.lp,241,539,7.7,0.0,optimal,9.439424743875861,9.438796059000197
