policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
gcnn:iql_mdp_off,2,test,data/instances/indset/test_500_4/instance_3.lp,6756,6900,27.3,0.0,optimal,33.952647438971326,33.96153379500174
gcnn:iql_mdp_off,3,test,data/instances/indset/test_500_4/instance_3.lp,3098,3239,18.21,0.0,optimal,22.055552549893036,22.041735905000678
gcnn:iql_mdp_off,4,test,data/instances/indset/test_500_4/instance_3.lp,4849,4994,21.35,0.0,optimal,26.343525347998366,26.352080701999512
internal:relpscost,0,test,data/instances/indset/test_500_4/instance_4.lp,1,21,3.92,0.0,optimal,4.313313784077764,4.304775363998488
internal:relpscost,1,test,data/instances/indset/test_500_4/instance_4.lp,1,32,4.02,0.0,optimal,4.441043083090335,4.440391536998504
internal:relpscost,2,test,data/instances/indset/test_500_4/instance_4.lp,1,22,3.9,0.0,optimal,4.2915819878689945,4.291168175997882
internal:relpscost,3,test,data/instances/indset/test_500_4/instance_4.lp,1,27,3.91,0.0,optimal,4.3168153238948435,4.316544776997034
internal:relpscost,4,test,data/instances/indset/test_500_4/instance_4.lp,1,32,4.43,0.0,optimal,4.876245277002454,4.875510222002049
gcnn:il,0,test,data/instances/indset/test_500_4/instance_4.lp,6,29,3.98,0.0,optimal,4.40275815804489,4.402351823999197
gcnn:il,1,test,data/instances/indset/test_500_4/instance_4.lp,6,37,4.04,0.0,optimal,4.492943729041144,4.492476486000669
gcnn:il,2,test,data/instances/indset/test_500_4/instance_4.lp,9,30,3.96,0.0,optimal,4.361822437029332,4.360309323998081
gcnn:il,3,test,data/instances/indset/test_500_4/instance_4.lp,7,33,3.95,0.0,optimal,4.403190847951919,4.403116607001721
gcnn:il,4,test,data/instances/indset/test_500_4/instance_4.lp,9,40,4.47,0.0,optimal,4.923022393137217,4.922785926002689
gcnn:mdp,0,test,data/instances/indset/test_500_4/instance_4.lp,16,36,4.01,0.0,optimal,4.491356486920267,4.490626935999899
gcnn:mdp,1,test,data/instances/indset/test_500_4/instance_4.lp,8,42,4.0,0.0,optimal,4.497441753046587,4.496726158002275
gcnn:mdp,2,test,data/instances/indset/test_500_4/instance_4.lp,59,81,4.24,0.0,optimal,4.742868471890688,4.741884557999583
gcnn:mdp,3,test,data/instances/indset/test_500_4/instance_4.lp,34,60,4.18,0.0,optimal,4.673339567845687,4.672040813002241
gcnn:mdp,4,test,data/instances/indset/test_500_4/instance_4.lp,2,33,4.37,0.0,optimal,4.864826668985188,4.864538263002032
gcnn:tmdp+DFS,0,test,data/instances/indset/test_500_4/instance_4.lp,28,48,4.09,0.0,optimal,4.564659323077649,4.563927712002624
gcnn:tmdp+DFS,1,test,data/instances/indset/test_500_4/instance_4.lp,8,42,4.07,0.0,optimal,4.545005862833932,4.544532080999488
gcnn:tmdp+DFS,2,test,data/instances/indset/test_500_4/instance_4.lp,58,80,4.27,0.0,optimal,4.733794545987621,4.732883288997982
gcnn:tmdp+DFS,3,test,data/instances/indset/test_500_4/instance_4.lp,34,62,4.21,0.0,optimal,4.745706222951412,4.745281203999184
gcnn:tmdp+DFS,4,test,data/instances/indset/test_500_4/instance_4.lp,15,52,4.51,0.0,optimal,4.969560757046565,4.968879316998937
gcnn:tmdp+ObjLim,0,test,data/instances/indset/test_500_4/instance_4.lp,26,46,4.11,0.0,optimal,4.558735421160236,4.557897482998669
gcnn:tmdp+ObjLim,1,test,data/instances/indset/test_500_4/instance_4.lp,10,43,4.03,0.0,optimal,4.491074211895466,4.490280996000365
gcnn:tmdp+ObjLim,2,test,data/instances/indset/test_500_4/instance_4.lp,15,36,4.0,0.0,optimal,4.44176045502536,4.4408758210011
gcnn:tmdp+ObjLim,3,test,data/instances/indset/test_500_4/instance_4.lp,36,62,4.24,0.0,optimal,4.691495627863333,4.690706810000847
gcnn:tmdp+ObjLim,4,test,data/instances/indset/test_500_4/instance_4.lp,5,37,4.45,0.0,optimal,4.925548379076645,4.924556100999325
gcnn:iql_retro_off,0,test,data/instances/indset/test_500_4/instance_4.lp,61,81,4.23,0.0,optimal,4.786301932996139,4.785025395001867
gcnn:iql_retro_off,1,test,data/instances/indset/test_500_4/instance_4.lp,8,41,4.0,0.0,optimal,4.466050202026963,4.465366967000591
gcnn:iql_retro_off,2,test,data/instances/indset/test_500_4/instance_4.lp,55,77,4.3,0.0,optimal,4.788458952214569,4.787578413001029
gcnn:iql_retro_off,3,test,data/instances/indset/test_500_4/instance_4.lp,33,60,4.22,0.0,optimal,4.707605503965169,4.706824924000102
gcnn:iql_retro_off,4,test,data/instances/indset/test_500_4/instance_4.lp,7,39,4.46,0.0,optimal,4.954758886015043,4.954251363000367
gcnn:iql_tmdp+DFS_off,0,test,data/instances/indset/test_500_4/instance_4.lp,22,42,4.06,0.0,optimal,4.482777506113052,4.481818950000161
gcnn:iql_tmdp+DFS_off,1,test,data/instances/indset/test_500_4/instance_4.lp,10,44,4.06,0.0,optimal,4.525245503988117,4.524636385001941
gcnn:iql_tmdp+DFS_off,2,test,data/instances/indset/test_500_4/instance_4.lp,45,68,4.17,0.0,optimal,4.624566271202639,4.623940008998034
gcnn:iql_tmdp+DFS_off,3,test,data/instances/indset/test_500_4/instance_4.lp,48,74,4.36,0.0,optimal,4.874250399181619,4.873089964999963
gcnn:iql_tmdp+DFS_off,4,test,data/instances/indset/test_500_4/instance_4.lp,10,41,4.47,0.0,optimal,4.924300428014249,4.923756223997771
gcnn:iql_tmdp+ObjLim_off,0,test,data/instances/indset/test_500_4/instance_4.lp,56,79,4.23,0.0,optimal,4.701832755934447,4.700955101001455
gcnn:iql_tmdp+ObjLim_off,1,test,data/instances/indset/test_500_4/instance_4.lp,22,59,4.16,0.0,optimal,4.673640778986737,4.673057712996524
gcnn:iql_tmdp+ObjLim_off,2,test,data/instances/indset/test_500_4/instance_4.lp,43,64,4.19,0.0,optimal,4.658492919057608,4.657693839999411
gcnn:iql_tmdp+ObjLim_off,3,test,data/instances/indset/test_500_4/instance_4.lp,31,57,4.19,0.0,optimal,4.736548824002966,4.735879250998551
gcnn:iql_tmdp+ObjLim_off,4,test,data/instances/indset/test_500_4/instance_4.lp,30,73,4.64,0.0,optimal,5.107472346862778,5.106630514001154
gcnn:iql_mdp_off,0,test,data/instances/indset/test_500_4/instance_4.lp,22,42,4.05,0.0,optimal,4.463978886138648,4.463239591001184
gcnn:iql_mdp_off,1,test,data/instances/indset/test_500_4/instance_4.lp,10,44,3.98,0.0,optimal,4.493337661959231,4.492308581997349
gcnn:iql_mdp_off,2,test,data/instances/indset/test_500_4/instance_4.lp,52,73,4.23,0.0,optimal,4.66028089215979,4.659426968002663
gcnn:iql_mdp_off,3,test,data/instances/indset/test_500_4/instance_4.lp,45,71,4.33,0.0,optimal,4.792258841916919,4.790280858000187
gcnn:iql_mdp_off,4,test,data/instances/indset/test_500_4/instance_4.lp,12,48,4.52,0.0,optimal,4.971544372849166,4.970059374001721
internal:relpscost,0,test,data/instances/indset/test_500_4/instance_5.lp,1,12,1.91,0.0,optimal,2.149169801035896,2.1431425500013574
internal:relpscost,1,test,data/instances/indset/test_500_4/instance_5.lp,1,13,1.57,0.0,optimal,1.8218500870279968,1.8215232100010326
internal:relpscost,2,test,data/instances/indset/test_500_4/instance_5.lp,1,13,1.59,0.0,optimal,1.8412016050424427,1.8408888400008436
internal:relpscost,3,test,data/instances/indset/test_500_4/instance_5.lp,1,11,1.84,0.0,optimal,2.049863212974742,2.049589374997595
internal:relpscost,4,test,data/instances/indset/test_500_4/instance_5.lp,1,11,1.59,0.0,optimal,1.7944121591281146,1.7941395820016623
gcnn:il,0,test,data/instances/indset/test_500_4/instance_5.lp,1,12,1.88,0.0,optimal,2.1545154380146414,2.1542608859999746
gcnn:il,1,test,data/instances/indset/test_500_4/instance_5.lp,1,13,1.57,0.0,optimal,1.8527151208836585,1.8525498099988909
gcnn:il,2,test,data/instances/indset/test_500_4/instance_5.lp,1,13,1.63,0.0,optimal,1.856652810005471,1.856570351003029
gcnn:il,3,test,data/instances/indset/test_500_4/instance_5.lp,1,11,1.82,0.0,optimal,2.068574136123061,2.067889621001086
gcnn:il,4,test,data/instances/indset/test_500_4/instance_5.lp,1,11,1.55,0.0,optimal,1.7988834350835532,1.79868612700011
gcnn:mdp,0,test,data/instances/indset/test_500_4/instance_5.lp,1,12,1.9,0.0,optimal,2.1697329939343035,2.1694861369978753
